,home,net_points,net_yard,net_turn,weekly_rank,spread,Win,WinSpread
1075,0,28,199,2,14,1.0,0.0,0.0
1076,1,-1,-165,0,21,-4.0,1.0,1.0
1077,0,-13,-12,0,29,4.0,0.0,0.0
1078,1,5,-5,-2,24,-3.0,1.0,1.0
1079,0,-14,-42,2,28,3.0,0.0,0.0
1080,1,4,-49,-1,6,-1.0,0.0,0.0
1081,0,14,313,1,10,1.0,1.0,1.0
1082,1,-6,126,4,15,3.0,1.0,1.0
1083,0,3,37,1,1,-3.0,0.0,0.0
1084,1,13,12,0,13,-3.0,0.0,0.0
1085,0,6,79,0,3,3.0,1.0,1.0
1086,1,-12,-22,4,19,3.0,0.0,0.0
1087,0,2,137,2,5,-3.0,1.0,1.0
1088,1,-30,-316,-2,32,6.5,0.0,0.0
1089,0,-1,-134,-5,12,-6.5,1.0,1.0
1090,1,-26,-97,0,28,6.5,0.0,0.0
1091,0,8,128,-4,2,-6.5,1.0,1.0
1092,1,2,140,-2,9,-7.5,1.0,1.0
1093,0,-17,-70,1,30,7.5,0.0,0.0
1094,1,-32,-284,2,31,6.0,1.0,1.0
1095,0,-4,38,0,23,-6.0,0.0,0.0
1096,1,-6,210,0,10,-4.5,1.0,1.0
1097,0,20,-47,-4,4,4.5,0.0,0.0
1098,1,19,150,0,1,-13.5,1.0,1.0
1099,0,-35,-291,4,29,13.5,0.0,0.0
1100,1,-14,-308,-1,17,-4.0,0.0,0.0
1101,0,-16,-153,-1,27,4.0,1.0,1.0
1102,1,24,234,-1,8,-1.0,1.0,1.0
1103,0,-6,-8,1,16,1.0,0.0,0.0
1104,1,28,42,-4,5,-7.0,1.0,0.0
1105,0,17,0,-2,13,7.0,0.0,1.0
1106,1,12,-80,0,21,5.5,0.0,0.0
1107,0,44,242,-3,7,-5.5,1.0,1.0
1108,1,15,103,3,22,2.5,0.0,0.0
1109,0,-3,93,2,14,-2.5,1.0,1.0
1110,1,-1,114,0,11,-5.5,1.0,1.0
1111,0,-16,25,5,19,5.5,0.0,0.0
1112,1,2,13,3,24,3.0,1.0,1.0
1113,0,0,70,3,6,-3.0,0.0,0.0
1114,1,-1,-194,-1,26,2.5,0.0,0.0
1115,0,26,244,-4,20,-2.5,1.0,1.0
1116,1,10,112,0,18,-3.0,0.0,0.0
1117,0,6,90,1,3,3.0,1.0,1.0
1118,1,11,-37,4,15,-8.5,1.0,1.0
1119,0,-36,-29,5,25,8.5,0.0,0.0
1120,1,-37,-294,1,30,9.5,0.0,0.0
1121,0,32,439,-5,3,-9.5,1.0,1.0
1122,1,-9,47,1,26,-9.0,1.0,0.0
1123,0,-50,-408,1,31,9.0,0.0,1.0
1124,1,10,398,-1,7,-2.0,1.0,1.0
1125,0,50,443,-3,1,2.0,0.0,0.0
1126,1,3,65,2,14,-9.5,1.0,1.0
1127,0,-27,-293,1,28,9.5,0.0,0.0
1128,1,-21,-310,0,20,-8.0,1.0,1.0
1129,0,-21,-429,1,27,8.0,0.0,0.0
1130,1,27,272,-1,2,-10.5,1.0,1.0
1131,0,9,131,3,23,10.5,0.0,0.0
1132,1,-66,-584,7,29,6.5,0.0,1.0
1133,0,5,-87,2,11,-6.5,1.0,0.0
1134,1,-9,-151,-2,22,3.0,1.0,1.0
1135,0,-13,49,3,18,-3.0,0.0,0.0
1136,1,64,377,-4,4,-7.5,1.0,1.0
1137,0,31,177,-3,6,7.5,0.0,0.0
1138,1,-26,-41,6,24,-1.5,1.0,1.0
1139,0,-8,-215,1,21,1.5,0.0,0.0
1140,1,46,479,-6,13,3.0,1.0,1.0
1141,0,25,141,1,17,-3.0,0.0,0.0
1142,1,14,-131,-2,15,-9.5,1.0,1.0
1143,0,-49,-382,1,32,9.5,0.0,0.0
1144,1,-3,170,4,16,-5.5,1.0,1.0
1145,0,9,180,-1,12,5.5,0.0,0.0
1146,1,31,173,-4,5,-5.0,1.0,1.0
1147,0,18,-68,-8,10,5.0,0.0,0.0
1148,1,-84,-433,4,32,10.5,0.0,0.0
1149,0,38,83,-5,3,-10.5,1.0,1.0
1150,1,-48,-511,0,30,7.0,0.0,1.0
1151,0,18,119,2,17,-7.0,1.0,0.0
1152,1,-36,-345,4,23,-5.0,0.0,0.0
1153,0,-69,-564,7,29,5.0,1.0,1.0
1154,1,22,364,-2,10,-15.5,1.0,1.0
1155,0,-53,-456,-1,31,15.5,0.0,0.0
1156,1,43,656,-4,2,-15.0,1.0,1.0
1157,0,-44,-593,2,28,15.0,0.0,0.0
1158,1,-51,-171,3,27,11.0,0.0,1.0
1159,0,7,416,4,15,-11.0,1.0,0.0
1160,1,44,487,-2,7,-9.0,0.0,0.0
1161,0,8,-107,2,11,9.0,1.0,1.0
1162,1,-50,-207,8,26,-5.5,1.0,0.0
1163,0,-6,95,3,22,5.5,0.0,1.0
1164,1,49,-80,-5,12,-1.0,0.0,0.0
1165,0,4,-235,-3,9,1.0,1.0,1.0
1166,1,-11,-70,2,19,-6.0,1.0,1.0
1167,0,2,-146,-1,20,6.0,0.0,0.0
1168,1,-8,-21,4,24,-2.0,1.0,1.0
1169,0,11,-88,-4,18,2.0,0.0,0.0
1170,1,53,501,-7,8,3.0,1.0,1.0
1171,0,16,354,-2,6,-3.0,0.0,0.0
1172,1,-33,-14,5,25,3.5,0.0,0.0
1173,0,44,424,-2,1,-3.5,1.0,1.0
1174,1,2,89,3,21,3.0,1.0,1.0
1175,0,17,78,0,5,-3.0,0.0,0.0
1176,1,-72,-478,2,31,3.0,0.0,0.0
1177,0,-47,-157,9,23,-3.0,1.0,1.0
1178,1,15,425,4,13,-14.0,1.0,0.0
1179,0,-66,-659,5,28,14.0,0.0,1.0
1180,1,11,39,2,6,-3.0,0.0,0.0
1181,0,-5,-70,-1,22,3.0,1.0,1.0
1182,1,11,22,-7,14,-14.0,1.0,1.0
1183,0,-59,-180,3,26,14.0,0.0,0.0
1184,1,78,476,-7,4,-3.0,1.0,1.0
1185,0,80,1015,-6,2,3.0,0.0,0.0
1186,1,-30,-268,-2,21,-9.5,1.0,0.0
1187,0,-112,-410,7,32,9.5,0.0,1.0
1188,1,-9,45,2,24,-6.0,0.0,0.0
1189,0,-54,-705,-2,30,6.0,1.0,1.0
1190,1,66,60,-8,3,-3.0,1.0,0.0
1191,0,41,341,-2,11,3.0,0.0,1.0
1192,1,-81,-952,4,29,14.0,1.0,1.0
1193,0,41,386,-5,7,-14.0,0.0,0.0
1194,1,33,159,2,20,-3.0,0.0,0.0
1195,0,-4,-146,2,19,3.0,1.0,1.0
1196,1,13,-26,0,9,-9.0,0.0,0.0
1197,0,-39,-250,6,25,9.0,1.0,1.0
1198,1,13,235,-3,10,-9.0,1.0,1.0
1199,0,-55,-136,5,27,9.0,0.0,0.0
1200,1,39,-37,-4,8,-3.5,1.0,1.0
1201,0,27,-57,0,12,3.5,0.0,0.0
1202,1,-1,-66,-1,16,-3.0,0.0,0.0
1203,0,56,620,-6,5,3.0,1.0,1.0
1204,1,-115,-640,5,32,14.5,0.0,0.0
1205,0,66,546,-2,1,-14.5,1.0,1.0
1206,1,-46,-702,-4,28,5.5,0.0,0.0
1207,0,-12,-83,0,14,-5.5,1.0,1.0
1208,1,-79,-1005,5,29,9.0,0.0,0.0
1209,0,37,308,-8,13,-9.0,1.0,1.0
1210,1,28,771,4,8,-6.0,1.0,1.0
1211,0,68,38,-8,3,6.0,0.0,0.0
1212,1,6,106,-2,17,-3.0,1.0,0.5
1213,0,14,-278,-4,15,3.0,0.0,0.5
1214,1,-79,-555,1,31,15.5,0.0,0.0
1215,0,72,668,-8,6,-15.5,1.0,1.0
1216,1,-40,-80,10,22,-7.0,0.0,0.0
1217,0,-36,-368,2,24,7.0,1.0,1.0
1218,1,-77,-910,6,25,6.0,0.0,0.0
1219,0,10,92,4,18,-6.0,1.0,1.0
1220,1,24,313,4,19,-5.0,1.0,1.0
1221,0,46,-157,-5,7,5.0,0.0,0.0
1222,1,6,193,3,20,6.5,0.0,0.0
1223,0,99,644,-9,2,-6.5,1.0,1.0
1224,1,0,-137,3,9,2.0,1.0,1.0
1225,0,20,63,1,10,-2.0,0.0,0.0
1226,1,59,847,-4,5,-8.0,0.0,0.0
1227,0,20,70,2,16,8.0,1.0,1.0
1228,1,-17,42,4,27,9.0,0.0,0.0
1229,0,37,344,-7,12,-9.0,1.0,1.0
1230,1,-15,-106,5,18,-13.5,1.0,1.0
1231,0,-107,-1326,7,30,13.5,0.0,0.0
1232,1,48,276,0,15,-3.0,0.0,0.0
1233,0,-6,113,2,19,3.0,1.0,1.0
1234,1,39,363,-2,14,-3.5,1.0,1.0
1235,0,67,637,-7,3,3.5,0.0,0.0
1236,1,-25,-626,-2,22,3.5,0.0,0.0
1237,0,9,145,-3,17,-3.5,1.0,1.0
1238,1,40,429,2,9,-9.5,1.0,1.0
1239,0,9,-57,2,23,9.5,0.0,0.0
1240,1,-85,-466,4,26,-4.0,0.0,0.0
1241,0,-151,-759,7,32,4.0,1.0,1.0
1242,1,102,665,-4,1,-13.5,1.0,0.0
1243,0,11,-317,-3,20,13.5,0.0,1.0
1244,1,47,298,-11,12,1.0,1.0,1.0
1245,0,52,886,-2,8,-1.0,0.0,0.0
1246,1,-114,-569,10,29,-3.0,1.0,1.0
1247,0,-27,-38,0,21,3.0,0.0,0.0
1248,1,18,117,-3,16,-16.5,1.0,0.0
1249,0,-115,-1094,10,27,16.5,0.0,1.0
1250,1,65,629,-10,13,-3.0,0.0,0.0
1251,0,58,165,-7,4,3.0,1.0,1.0
1252,1,27,31,0,10,-10.0,0.0,0.0
1253,0,-51,178,14,24,10.0,1.0,1.0
1254,1,111,724,-8,2,-12.0,1.0,0.0
1255,0,30,-273,-3,11,12.0,0.0,1.0
1256,1,100,842,-9,5,-10.5,1.0,0.0
1257,0,-1,-161,2,20,10.5,0.0,1.0
1258,1,35,32,-1,6,3.0,1.0,1.0
1259,0,62,455,-3,10,-3.0,0.0,0.0
1260,1,106,780,-6,2,-8.5,1.0,0.0
1261,0,30,380,-2,14,8.5,0.0,1.0
1262,1,22,-268,-4,11,-9.0,1.0,1.0
1263,0,-27,88,8,25,9.0,0.0,0.0
1264,1,9,72,1,17,-3.0,0.0,0.0
1265,0,14,-4,6,13,3.0,1.0,1.0
1266,1,-44,-138,2,21,-7.0,1.0,0.0
1267,0,-76,-902,-1,28,7.0,0.0,1.0
1268,1,-107,-729,2,32,9.0,1.0,1.0
1269,0,53,625,-12,12,-9.0,0.0,0.0
1270,1,119,719,-7,1,-13.0,1.0,0.0
1271,0,-38,213,8,23,13.0,0.0,1.0
1272,1,-12,-111,3,24,-10.0,1.0,1.0
1273,0,-92,-539,4,29,10.0,0.0,0.0
1274,1,7,-432,-1,19,-4.0,0.0,0.0
1275,0,-97,-469,8,26,4.0,1.0,1.0
1276,1,29,851,-1,15,-4.0,0.0,0.0
1277,0,26,283,-2,16,4.0,1.0,1.0
1278,1,70,333,-12,9,-3.0,0.0,0.0
1279,0,61,483,1,8,3.0,1.0,1.0
1280,1,44,545,-6,4,3.0,0.0,0.0
1281,0,38,644,3,7,-3.0,1.0,1.0
1282,1,0,-389,3,20,-3.0,1.0,1.0
1283,0,-11,51,1,19,3.0,0.0,0.0
1284,1,-144,-686,7,30,14.5,0.0,1.0
1285,0,129,762,-8,1,-14.5,1.0,0.0
1286,1,43,550,0,18,-6.0,0.0,0.0
1287,0,-41,-13,3,22,6.0,1.0,1.0
1288,1,56,777,2,5,-6.0,0.0,0.0
1289,0,45,186,-2,4,6.0,1.0,1.0
1290,1,-41,94,8,26,3.0,1.0,1.0
1291,0,26,412,-5,7,-3.0,0.0,0.0
1292,1,-90,-512,4,23,-7.5,1.0,1.0
1293,0,-46,-861,-3,24,7.5,0.0,0.0
1294,1,-48,170,9,21,1.0,1.0,1.0
1295,0,36,-274,-4,9,-1.0,0.0,0.0
1296,1,-11,-259,1,17,-10.0,1.0,0.0
1297,0,-97,-854,0,31,10.0,0.0,1.0
1298,1,70,169,-5,3,-17.0,1.0,0.5
1299,0,-104,-636,7,29,17.0,0.0,0.5
1300,1,-123,-1260,9,27,-2.0,0.0,0.0
1301,0,-79,-1027,-2,28,2.0,1.0,1.0
1302,1,27,205,-1,12,-1.5,1.0,1.0
1303,0,66,272,-11,11,1.5,0.0,0.0
1304,1,34,17,6,10,-8.5,1.0,1.0
1305,0,0,-14,0,25,8.5,0.0,0.0
1306,1,43,750,-10,16,3.0,1.0,1.0
1307,0,65,544,0,8,-3.0,0.0,0.0
1308,1,109,776,-7,2,-1.5,1.0,0.0
1309,0,110,940,-8,6,1.5,0.0,1.0
1310,1,-131,-1504,11,32,11.0,0.0,0.0
1311,0,52,301,-2,14,-11.0,1.0,1.0
1312,1,-39,150,7,20,-3.0,0.0,0.0
1313,0,-9,-186,1,18,3.0,1.0,1.0
1314,1,-73,-981,-1,27,11.0,1.0,1.0
1315,0,50,785,3,6,-11.0,0.0,0.0
1316,1,-99,-927,0,29,10.5,0.0,0.0
1317,0,134,748,-6,1,-10.5,1.0,1.0
1318,1,68,415,-4,11,1.5,0.0,0.0
1319,0,110,706,-7,2,-1.5,1.0,1.0
1320,1,-121,-831,6,31,-3.0,1.0,0.0
1321,0,-147,-1618,13,32,3.0,0.0,1.0
1322,1,53,755,-13,15,-6.0,1.0,0.5
1323,0,4,-523,-1,19,6.0,0.0,0.5
1324,1,-39,12,1,17,-8.5,1.0,0.0
1325,0,-70,-943,-2,26,8.5,0.0,1.0
1326,1,28,929,-2,16,-7.0,1.0,0.0
1327,0,27,-254,-2,14,7.0,0.0,1.0
1328,1,55,539,3,10,-10.5,1.0,0.0
1329,0,-31,177,6,24,10.5,0.0,1.0
1330,1,87,364,-4,3,-11.0,1.0,1.0
1331,0,-11,-4,2,25,11.0,0.0,0.0
1332,1,-149,-672,5,30,9.0,0.0,1.0
1333,0,45,7,4,7,-9.0,1.0,0.0
1334,1,16,329,-3,9,6.0,0.0,0.0
1335,0,35,74,-2,8,-6.0,1.0,1.0
1336,1,109,1010,-8,5,-11.0,1.0,1.0
1337,0,41,525,2,21,11.0,0.0,0.0
1338,1,-129,-1306,8,28,8.0,1.0,1.0
1339,0,51,178,-3,4,-8.0,0.0,0.0
1340,1,-15,185,5,23,3.5,0.0,0.0
1341,0,58,403,-10,12,-3.5,1.0,1.0
1342,1,27,384,-1,13,-3.0,0.0,0.0
1343,0,-66,-430,3,22,3.0,1.0,1.0
1344,1,-120,-797,8,29,11.5,0.0,0.0
1345,0,59,955,-14,12,-11.5,1.0,1.0
1346,1,56,520,4,8,-13.5,1.0,1.0
1347,0,-126,-1379,7,28,13.5,0.0,0.0
1348,1,-13,252,0,13,4.0,1.0,1.0
1349,0,31,1033,-2,11,-4.0,0.0,0.0
1350,1,-157,-802,4,31,3.5,0.0,0.0
1351,0,-37,-223,4,25,-3.5,1.0,1.0
1352,1,48,251,-2,7,-12.0,1.0,0.0
1353,0,-148,-1652,11,32,12.0,0.0,1.0
1354,1,24,380,-2,18,3.0,0.0,0.0
1355,0,112,727,-6,2,-3.0,1.0,1.0
1356,1,-73,-910,-1,27,3.0,1.0,1.0
1357,0,-2,-243,0,17,-3.0,0.0,0.0
1358,1,24,341,6,22,-3.5,1.0,1.0
1359,0,-46,207,8,21,3.5,0.0,0.0
1360,1,62,496,-8,10,-10.0,1.0,0.0
1361,0,-32,196,5,24,10.0,0.0,1.0
1362,1,24,-358,-2,16,-12.5,1.0,0.0
1363,0,-130,-1078,4,30,12.5,0.0,1.0
1364,1,-2,-723,0,20,-3.0,1.0,1.0
1365,0,-36,-21,0,14,3.0,0.0,0.0
1366,1,64,151,-5,6,-13.5,1.0,1.0
1367,0,-70,-1215,-3,26,13.5,0.0,0.0
1368,1,113,583,-6,3,-10.0,1.0,1.0
1369,0,-19,92,3,23,10.0,0.0,0.0
1370,1,-63,-426,4,19,-2.0,1.0,1.0
1371,0,53,137,5,5,2.0,0.0,0.0
1372,1,66,394,-5,15,-8.0,1.0,0.0
1373,0,47,1019,5,9,8.0,0.0,1.0
1374,1,165,899,-10,1,-1.5,1.0,1.0
1375,0,126,1194,-12,4,1.5,0.0,0.0
1376,1,-56,-899,-4,24,3.5,0.0,0.0
1377,0,35,445,5,21,-3.5,1.0,1.0
1378,1,-99,-1357,0,27,6.0,0.0,0.0
1379,0,7,358,-2,10,-6.0,1.0,1.0
1380,1,-45,-276,5,23,-9.0,1.0,0.0
1381,0,-167,-703,5,31,9.0,0.0,1.0
1382,1,44,924,4,12,-15.0,0.0,0.0
1383,0,-143,-1568,8,28,15.0,1.0,1.0
1384,1,57,388,-2,5,-13.5,1.0,0.0
1385,0,-142,-947,11,29,13.5,0.0,1.0
1386,1,-19,-254,3,19,5.0,1.0,1.0
1387,0,105,1080,-10,6,-5.0,0.0,0.0
1388,1,-57,103,9,22,-3.5,1.0,1.0
1389,0,-133,-1057,4,30,3.5,0.0,0.0
1390,1,27,-379,-2,14,4.0,0.0,0.0
1391,0,65,574,-9,9,-4.0,1.0,1.0
1392,1,-35,118,6,26,8.0,0.0,1.0
1393,0,186,1013,-12,1,-8.0,1.0,0.0
1394,1,120,673,-7,2,-6.0,1.0,1.0
1395,0,-60,-186,5,16,6.0,0.0,0.0
1396,1,-53,52,2,17,1.0,1.0,1.0
1397,0,16,434,-1,18,-1.0,0.0,0.0
1398,1,-157,-1789,11,32,13.5,0.0,1.0
1399,0,93,293,-8,4,-13.5,1.0,0.0
1400,1,11,927,0,15,1.0,1.0,1.0
1401,0,73,709,3,7,-1.0,0.0,0.0
1402,1,-27,-322,3,25,1.0,1.0,1.0
1403,0,15,-796,-2,20,-1.0,0.0,0.0
1404,1,50,-103,4,8,3.0,1.0,1.0
1405,0,139,951,-8,3,-3.0,0.0,0.0
1406,1,81,1105,-17,11,-4.0,1.0,1.0
1407,0,69,489,-4,13,4.0,0.0,0.0
1408,1,-164,-1894,12,32,10.0,1.0,1.0
1409,0,41,929,5,15,-10.0,0.0,0.0
1410,1,-130,-1548,0,28,2.5,0.0,0.0
1411,0,-62,-1036,-2,26,-2.5,1.0,1.0
1412,1,-143,-897,7,30,3.5,0.0,0.0
1413,0,41,582,3,19,-3.5,1.0,1.0
1414,1,11,416,1,22,-7.0,1.0,1.0
1415,0,-24,-386,2,21,7.0,0.0,0.0
1416,1,56,324,-3,16,-14.0,1.0,1.0
1417,0,-152,-1023,10,29,14.0,0.0,0.0
1418,1,104,1112,-9,11,-12.5,1.0,0.0
1419,0,-47,-57,6,20,12.5,0.0,1.0
1420,1,0,-464,1,18,10.0,0.0,1.0
1421,0,189,1021,-15,1,-10.0,1.0,0.0
1422,1,-37,-261,4,24,4.0,0.0,0.0
1423,0,94,1270,-18,7,-4.0,1.0,1.0
1424,1,130,656,-9,2,-6.5,1.0,1.0
1425,0,38,549,-2,9,6.5,0.0,0.0
1426,1,-48,70,0,13,-2.0,0.0,0.0
1427,0,-18,-286,2,14,2.0,1.0,1.0
1428,1,126,868,-7,3,-6.0,1.0,1.0
1429,0,67,464,-1,5,6.0,0.0,0.0
1430,1,-70,-169,7,17,-14.0,1.0,1.0
1431,0,-175,-718,6,31,14.0,0.0,0.0
1432,1,-140,-1573,7,25,2.5,0.0,0.0
1433,0,-38,110,9,27,-2.5,1.0,1.0
1434,1,66,796,2,10,-3.0,0.0,0.0
1435,0,100,398,-9,4,3.0,1.0,1.0
1436,1,18,840,1,12,1.0,0.0,0.0
1437,0,92,659,-12,8,-1.0,1.0,1.0
1438,1,12,-732,-1,23,4.0,1.0,1.0
1439,0,63,-20,3,6,-4.0,0.0,0.0
1440,1,-52,-67,-3,15,3.0,0.0,0.0
1441,0,142,611,-7,2,-3.0,1.0,1.0
1442,1,192,1020,-16,1,-7.0,0.0,0.0
1443,0,63,802,1,11,7.0,1.0,1.0
1444,1,-215,-924,10,32,14.0,0.0,1.0
1445,0,38,584,2,20,-14.0,1.0,0.0
1446,1,-136,-1467,1,28,-3.0,0.0,0.0
1447,0,-157,-1857,12,29,3.0,1.0,1.0
1448,1,-30,37,3,17,-4.5,1.0,0.0
1449,0,-14,-149,5,13,4.5,0.0,1.0
1450,1,-56,-1117,-3,25,7.0,0.0,0.5
1451,0,114,1184,-6,9,-7.0,1.0,0.5
1452,1,-197,-1342,11,30,14.0,0.0,1.0
1453,0,48,-102,8,8,-14.0,1.0,0.0
1454,1,64,768,1,16,-7.0,0.0,0.0
1455,0,-3,-463,2,18,7.0,1.0,1.0
1456,1,103,392,-8,4,-7.0,1.0,0.0
1457,0,47,352,-1,7,7.0,0.0,1.0
1458,1,26,594,-4,10,-14.0,0.0,0.0
1459,0,-161,-1641,7,27,14.0,1.0,1.0
1460,1,34,892,5,19,-2.5,1.0,0.0
1461,0,101,1331,-18,6,2.5,0.0,1.0
1462,1,101,643,-4,12,-11.0,1.0,1.0
1463,0,-44,-322,4,23,11.0,0.0,0.0
1464,1,99,521,-15,5,-7.5,1.0,1.0
1465,0,27,-650,-6,21,7.5,0.0,0.0
1466,1,-51,-554,1,24,-6.0,0.0,0.0
1467,0,-166,-1083,9,31,6.0,1.0,1.0
1468,1,-57,-129,3,22,9.0,1.0,1.0
1469,0,146,980,-7,3,-9.0,0.0,0.0
1470,1,-17,178,9,26,3.0,0.0,0.0
1471,0,11,978,4,14,-3.0,1.0,1.0
1472,1,-27,-67,1,14,-2.0,0.0,0.0
1473,0,106,351,-7,3,2.0,1.0,1.0
1474,1,-150,-1931,14,28,-3.0,1.0,1.0
1475,0,-160,-1635,9,23,3.0,0.0,0.0
1476,1,0,-539,-1,17,-8.0,1.0,1.0
1477,0,-63,-1100,-3,26,8.0,0.0,0.0
1478,1,121,1167,-6,9,-9.0,1.0,1.0
1479,0,-56,-91,-3,18,9.0,0.0,0.0
1480,1,-17,-45,7,16,-2.0,0.0,0.0
1481,0,41,766,2,20,2.0,1.0,1.0
1482,1,35,993,5,15,-3.0,1.0,0.5
1483,0,125,769,-9,11,3.0,0.0,0.5
1484,1,100,1230,-18,8,-13.5,1.0,1.0
1485,0,-68,-513,5,24,13.5,0.0,0.0
1486,1,44,393,-2,7,-13.0,1.0,0.0
1487,0,-143,-1393,-1,29,13.0,0.0,1.0
1488,1,185,917,-13,2,-14.0,0.0,0.0
1489,0,-149,-1124,5,30,14.0,1.0,1.0
1490,1,44,1063,1,12,-8.0,0.0,0.0
1491,0,-38,31,1,21,8.0,1.0,1.0
1492,1,13,-811,-4,22,-14.0,1.0,0.5
1493,0,-204,-1400,11,31,14.0,0.0,0.5
1494,1,55,-44,8,6,-16.0,1.0,1.0
1495,0,-218,-1106,10,32,16.0,0.0,0.0
1496,1,113,682,-17,5,-7.0,1.0,0.0
1497,0,25,588,-6,13,7.0,0.0,1.0
1498,1,146,635,-7,1,-3.0,0.0,0.0
1499,0,61,844,4,19,3.0,1.0,1.0
1500,1,-50,93,12,27,7.0,0.0,0.0
1501,0,70,905,-2,10,-7.0,1.0,1.0
1502,1,-68,-448,9,25,8.0,1.0,1.0
1503,0,127,820,-5,4,-8.0,0.0,0.0
1504,1,-239,-1275,13,32,7.0,0.0,0.0
1505,0,27,-790,-9,21,-7.0,1.0,1.0
1506,1,-136,-2038,12,27,-2.0,1.0,1.0
1507,0,-84,-280,-2,22,2.0,0.0,0.0
1508,1,-24,-88,7,20,3.0,0.0,0.0
1509,0,38,956,4,12,-3.0,1.0,1.0
1510,1,-91,-1313,0,25,-8.0,1.0,1.0
1511,0,132,628,-5,1,8.0,0.0,0.0
1512,1,48,809,2,15,-7.5,1.0,0.0
1513,0,149,1356,-7,10,7.5,0.0,1.0
1514,1,-146,-1058,6,29,3.0,0.0,0.0
1515,0,28,-326,-4,16,-3.0,1.0,1.0
1516,1,-218,-1421,16,31,4.5,0.0,0.0
1517,0,-62,-508,8,23,-4.5,1.0,1.0
1518,1,-6,130,-3,19,-10.0,1.0,1.0
1519,0,182,851,-14,3,10.0,0.0,0.0
1520,1,121,880,-4,5,-8.0,1.0,1.0
1521,0,12,964,5,18,8.0,0.0,0.0
1522,1,76,125,5,6,-3.0,0.0,0.0
1523,0,138,1356,-22,8,3.0,1.0,1.0
1524,1,22,435,-8,13,-10.0,0.0,0.0
1525,0,-150,-1372,0,30,10.0,1.0,1.0
1526,1,87,1090,-2,9,-3.0,1.0,1.0
1527,0,116,835,-15,4,3.0,0.0,0.0
1528,1,131,506,-9,2,-3.0,1.0,0.5
1529,0,-67,-92,12,28,3.0,0.0,0.5
1530,1,-174,-1528,11,24,10.0,0.0,1.0
1531,0,122,806,-8,11,-10.0,1.0,0.0
1532,1,-106,-639,9,26,6.0,0.0,1.0
1533,0,-52,-222,3,17,-6.0,1.0,0.0
1534,1,75,851,2,14,-10.0,1.0,1.0
1535,0,51,372,-3,7,10.0,0.0,0.0
1536,1,0,0,0,2,-5.0,1.0,0.5
1537,0,0,0,0,5,5.0,0.0,0.5
1538,1,0,0,0,18,1.0,1.0,1.0
1539,0,0,0,0,7,-1.0,0.0,0.0
1540,1,0,0,0,21,-6.5,1.0,0.0
1541,0,0,0,0,28,6.5,0.0,1.0
1542,1,0,0,0,30,-2.5,1.0,1.0
1543,0,0,0,0,29,2.5,0.0,0.0
1544,1,0,0,0,14,1.0,1.0,1.0
1545,0,0,0,0,1,-1.0,0.0,0.0
1546,1,0,0,0,10,-5.5,1.0,1.0
1547,0,0,0,0,12,5.5,0.0,0.0
1548,1,0,0,0,31,3.0,0.0,0.0
1549,0,0,0,0,11,-3.0,1.0,1.0
1550,1,0,0,0,16,-6.5,1.0,1.0
1551,0,0,0,0,24,6.5,0.0,0.0
1552,1,0,0,0,25,-3.0,1.0,1.0
1553,0,0,0,0,22,3.0,0.0,0.0
1554,1,0,0,0,19,-6.0,1.0,1.0
1555,0,0,0,0,23,6.0,0.0,0.0
1556,1,0,0,0,32,3.0,0.0,0.0
1557,0,0,0,0,20,-3.0,1.0,1.0
1558,1,0,0,0,15,3.0,0.0,0.0
1559,0,0,0,0,3,-3.0,1.0,1.0
1560,1,0,0,0,26,3.0,1.0,1.0
1561,0,0,0,0,13,-3.0,0.0,0.0
1562,1,0,0,0,17,3.0,1.0,1.0
1563,0,0,0,0,4,-3.0,0.0,0.0
1564,1,0,0,0,9,-1.0,0.0,0.0
1565,0,0,0,0,6,1.0,1.0,1.0
1566,1,0,0,0,27,4.0,1.0,1.0
1567,0,0,0,0,8,-4.0,0.0,0.0
1568,1,-14,52,2,17,3.0,1.0,1.0
1569,0,1,106,2,3,-3.0,0.0,0.0
1570,1,7,-21,1,2,-13.0,1.0,1.0
1571,0,-5,-130,0,30,13.0,0.0,0.0
1572,1,25,59,-1,9,-6.0,0.0,0.0
1573,0,6,59,0,10,6.0,1.0,1.0
1574,1,-5,-295,-1,29,6.5,0.0,1.0
1575,0,-7,21,-1,18,-6.5,1.0,0.0
1576,1,-3,52,1,32,-3.0,0.0,0.0
1577,0,7,-192,-1,23,3.0,1.0,1.0
1578,1,-6,-59,0,13,-7.0,1.0,1.0
1579,0,4,53,0,19,7.0,0.0,0.0
1580,1,-13,-139,1,26,-4.0,0.0,0.0
1581,0,3,-52,-1,28,4.0,1.0,1.0
1582,1,-5,-55,1,6,-6.0,0.0,0.0
1583,0,5,130,0,15,6.0,1.0,1.0
1584,1,-6,130,1,8,-7.0,0.0,0.0
1585,0,5,295,1,22,7.0,1.0,1.0
1586,1,-25,-59,1,27,-3.0,1.0,0.0
1587,0,-4,-53,0,31,3.0,0.0,1.0
1588,1,-7,64,2,25,-3.5,1.0,1.0
1589,0,25,-21,-1,21,3.5,0.0,0.0
1590,1,6,-130,-1,14,3.0,0.0,0.5
1591,0,10,-108,0,7,-3.0,1.0,0.5
1592,1,-7,192,1,12,-7.0,1.0,1.0
1593,0,7,-64,-2,24,7.0,0.0,0.0
