,home,point_diff,yard_diff,turn_diff,rank_diff,spread,Win,WinSpread
1397,0,69,382,-3,1,-1.0,0.0,0.0
1398,1,-250,-2082,19,28,13.5,0.0,1.0
1399,0,250,2082,-19,-28,-13.5,1.0,0.0
1400,1,-62,218,-3,8,1.0,1.0,1.0
1401,0,62,-218,3,-8,-1.0,0.0,0.0
1402,1,-42,474,5,5,1.0,1.0,1.0
1403,0,42,-474,-5,-5,-1.0,0.0,0.0
1404,1,-89,-1054,12,5,3.0,1.0,1.0
1405,0,89,1054,-12,-5,-3.0,0.0,0.0
1406,1,12,616,-13,-2,-4.0,1.0,1.0
1407,0,-12,-616,13,2,4.0,0.0,0.0
1408,1,-205,-2823,7,17,10.0,1.0,1.0
1409,0,205,2823,-7,-17,-10.0,0.0,0.0
1410,1,-68,-512,2,2,2.5,0.0,0.0
1411,0,68,512,-2,-2,-2.5,1.0,1.0
1412,1,-184,-1479,4,11,3.5,0.0,0.0
1413,0,184,1479,-4,-11,-3.5,1.0,1.0
1414,1,35,802,-1,1,-7.0,1.0,1.0
1415,0,-35,-802,1,-1,7.0,0.0,0.0
1416,1,208,1347,-13,-13,-14.0,1.0,1.0
1417,0,-208,-1347,13,13,14.0,0.0,0.0
1418,1,151,1169,-15,-9,-12.5,1.0,0.0
1419,0,-151,-1169,15,9,12.5,0.0,1.0
1420,1,-189,-1485,16,17,10.0,0.0,1.0
1421,0,189,1485,-16,-17,-10.0,1.0,0.0
1422,1,-131,-1531,22,17,4.0,0.0,0.0
1423,0,131,1531,-22,-17,-4.0,1.0,1.0
1424,1,92,107,-7,-7,-6.5,1.0,1.0
1425,0,-92,-107,7,7,6.5,0.0,0.0
1426,1,-30,356,-2,-1,-2.0,0.0,0.0
1427,0,30,-356,2,1,2.0,1.0,1.0
1428,1,59,404,-6,-2,-6.0,1.0,1.0
1429,0,-59,-404,6,2,6.0,0.0,0.0
1430,1,105,549,1,-14,-14.0,1.0,1.0
1431,0,-105,-549,-1,14,14.0,0.0,0.0
1432,1,-102,-1683,-2,-2,2.5,0.0,0.0
1433,0,102,1683,2,2,-2.5,1.0,1.0
1434,1,-34,398,11,6,-3.0,0.0,0.0
1435,0,34,-398,-11,-6,3.0,1.0,1.0
1436,1,-74,181,13,4,1.0,0.0,0.0
1437,0,74,-181,-13,-4,-1.0,1.0,1.0
1438,1,-51,-712,-4,17,4.0,1.0,1.0
1439,0,51,712,4,-17,-4.0,0.0,0.0
1440,1,-194,-678,4,13,3.0,0.0,0.0
1441,0,194,678,-4,-13,-3.0,1.0,1.0
1442,1,129,218,-17,-10,-7.0,0.0,0.0
1443,0,-129,-218,17,10,7.0,1.0,1.0
1444,1,-253,-1508,8,12,14.0,0.0,1.0
1445,0,253,1508,-8,-12,-14.0,1.0,0.0
1446,1,21,390,-11,-1,-3.0,0.0,0.0
1447,0,-21,-390,11,1,3.0,1.0,1.0
1448,1,-16,186,-2,4,-4.5,1.0,0.0
1449,0,16,-186,2,-4,4.5,0.0,1.0
1450,1,-170,-2301,3,16,7.0,0.0,0.5
1451,0,170,2301,-3,-16,-7.0,1.0,0.5
1452,1,-245,-1240,3,22,14.0,0.0,1.0
1453,0,245,1240,-3,-22,-14.0,1.0,0.0
1454,1,67,1231,-1,-2,-7.0,0.0,0.0
1455,0,-67,-1231,1,2,7.0,1.0,1.0
1456,1,56,40,-7,-3,-7.0,1.0,0.0
1457,0,-56,-40,7,3,7.0,0.0,1.0
1458,1,187,2235,-11,-17,-14.0,0.0,0.0
1459,0,-187,-2235,11,17,14.0,1.0,1.0
1460,1,-67,-439,23,13,-2.5,1.0,0.0
1461,0,67,439,-23,-13,2.5,0.0,1.0
1462,1,145,965,-8,-11,-11.0,1.0,1.0
1463,0,-145,-965,8,11,11.0,0.0,0.0
1464,1,72,1171,-9,-16,-7.5,1.0,1.0
1465,0,-72,-1171,9,16,7.5,0.0,0.0
1466,1,115,529,-8,-7,-6.0,0.0,0.0
1467,0,-115,-529,8,7,6.0,1.0,1.0
1468,1,-203,-1109,10,19,9.0,1.0,1.0
1469,0,203,1109,-10,-19,-9.0,0.0,0.0
1470,1,-28,-800,5,12,3.0,0.0,0.0
1471,0,28,800,-5,-12,-3.0,1.0,1.0
1472,1,-133,-418,8,11,-2.0,0.0,0.0
1473,0,133,418,-8,-11,2.0,1.0,1.0
1474,1,10,-296,5,5,-3.0,1.0,1.0
1475,0,-10,296,-5,-5,3.0,0.0,0.0
1476,1,63,561,2,-9,-8.0,1.0,1.0
1477,0,-63,-561,-2,9,8.0,0.0,0.0
1478,1,177,1258,-3,-9,-9.0,1.0,1.0
1479,0,-177,-1258,3,9,9.0,0.0,0.0
1480,1,-58,-811,5,-4,-2.0,0.0,0.0
1481,0,58,811,-5,4,2.0,1.0,1.0
1482,1,-90,224,14,4,-3.0,1.0,0.5
1483,0,90,-224,-14,-4,3.0,0.0,0.5
1484,1,168,1743,-23,-16,-13.5,1.0,1.0
1485,0,-168,-1743,23,16,13.5,0.0,0.0
1486,1,187,1786,-1,-22,-13.0,1.0,0.0
1487,0,-187,-1786,1,22,13.0,0.0,1.0
1488,1,334,2041,-18,-28,-14.0,0.0,0.0
1489,0,-334,-2041,18,28,14.0,1.0,1.0
1490,1,82,1032,0,-9,-8.0,0.0,0.0
1491,0,-82,-1032,0,9,8.0,1.0,1.0
1492,1,217,589,-15,-9,-14.0,1.0,0.5
1493,0,-217,-589,15,9,14.0,0.0,0.5
1494,1,273,1062,-2,-26,-16.0,1.0,1.0
1495,0,-273,-1062,2,26,16.0,0.0,0.0
1496,1,88,94,-11,-8,-7.0,1.0,0.0
1497,0,-88,-94,11,8,7.0,0.0,1.0
1498,1,85,-209,-11,-18,-3.0,0.0,0.0
1499,0,-85,209,11,18,3.0,1.0,1.0
1500,1,-120,-812,14,17,7.0,0.0,0.0
1501,0,120,812,-14,-17,-7.0,1.0,1.0
1502,1,-195,-1268,14,21,8.0,1.0,1.0
1503,0,195,1268,-14,-21,-8.0,0.0,0.0
1504,1,-266,-485,22,11,7.0,0.0,0.0
1505,0,266,485,-22,-11,-7.0,1.0,1.0
1506,1,-52,-1758,14,5,-2.0,1.0,1.0
1507,0,52,1758,-14,-5,2.0,0.0,0.0
1508,1,-62,-1044,3,8,3.0,0.0,0.0
1509,0,62,1044,-3,-8,-3.0,1.0,1.0
1510,1,-223,-1941,5,24,-8.0,1.0,1.0
1511,0,223,1941,-5,-24,8.0,0.0,0.0
1512,1,-101,-547,9,5,-7.5,1.0,0.0
1513,0,101,547,-9,-5,7.5,0.0,1.0
1514,1,-174,-732,10,13,3.0,0.0,0.0
1515,0,174,732,-10,-13,-3.0,1.0,1.0
1516,1,-156,-913,8,8,4.5,0.0,0.0
1517,0,156,913,-8,-8,-4.5,1.0,1.0
1518,1,-188,-721,11,16,-10.0,1.0,1.0
1519,0,188,721,-11,-16,10.0,0.0,0.0
1520,1,109,-84,-9,-13,-8.0,1.0,1.0
1521,0,-109,84,9,13,8.0,0.0,0.0
1522,1,-62,-1231,27,-2,-3.0,0.0,0.0
1523,0,62,1231,-27,2,3.0,1.0,1.0
1524,1,172,1807,-8,-17,-10.0,0.0,0.0
1525,0,-172,-1807,8,17,10.0,1.0,1.0
1526,1,-29,255,13,5,-3.0,1.0,1.0
1527,0,29,-255,-13,-5,3.0,0.0,0.0
1528,1,198,598,-21,-26,-3.0,1.0,0.5
1529,0,-198,-598,21,26,3.0,0.0,0.5
1530,1,-296,-2334,19,13,10.0,0.0,1.0
1531,0,296,2334,-19,-13,-10.0,1.0,0.0
1532,1,-54,-417,6,9,6.0,0.0,1.0
1533,0,54,417,-6,-9,-6.0,1.0,0.0
1534,1,24,479,5,7,-10.0,1.0,1.0
1535,0,-24,-479,-5,-7,10.0,0.0,0.0
1536,1,0,0,0,-3,-5.0,1.0,0.5
1537,0,0,0,0,3,5.0,0.0,0.5
1538,1,0,0,0,11,1.0,1.0,1.0
1539,0,0,0,0,-11,-1.0,0.0,0.0
1540,1,0,0,0,-7,-6.5,1.0,0.0
1541,0,0,0,0,7,6.5,0.0,1.0
1542,1,0,0,0,1,-2.5,1.0,1.0
1543,0,0,0,0,-1,2.5,0.0,0.0
1544,1,0,0,0,13,1.0,1.0,1.0
1545,0,0,0,0,-13,-1.0,0.0,0.0
1546,1,0,0,0,-2,-5.5,1.0,1.0
1547,0,0,0,0,2,5.5,0.0,0.0
1548,1,0,0,0,20,3.0,0.0,0.0
1549,0,0,0,0,-20,-3.0,1.0,1.0
1550,1,0,0,0,-8,-6.5,1.0,1.0
1551,0,0,0,0,8,6.5,0.0,0.0
1552,1,0,0,0,3,-3.0,1.0,1.0
1553,0,0,0,0,-3,3.0,0.0,0.0
1554,1,0,0,0,-4,-6.0,1.0,1.0
1555,0,0,0,0,4,6.0,0.0,0.0
1556,1,0,0,0,12,3.0,0.0,0.0
1557,0,0,0,0,-12,-3.0,1.0,1.0
1558,1,0,0,0,12,3.0,0.0,0.0
1559,0,0,0,0,-12,-3.0,1.0,1.0
1560,1,0,0,0,13,3.0,1.0,1.0
1561,0,0,0,0,-13,-3.0,0.0,0.0
1562,1,0,0,0,13,3.0,1.0,1.0
1563,0,0,0,0,-13,-3.0,0.0,0.0
1564,1,0,0,0,3,-1.0,0.0,0.0
1565,0,0,0,0,-3,1.0,1.0,1.0
1566,1,0,0,0,19,4.0,1.0,1.0
1567,0,0,0,0,-19,-4.0,0.0,0.0
1568,1,-15,-54,0,14,3.0,1.0,1.0
1569,0,15,54,0,-14,-3.0,0.0,0.0
1570,1,12,109,1,-28,-13.0,1.0,1.0
1571,0,-12,-109,-1,28,13.0,0.0,0.0
1572,1,19,0,-1,-1,-6.0,0.0,0.0
1573,0,-19,0,1,1,6.0,1.0,1.0
1574,1,2,-316,0,11,6.5,0.0,1.0
1575,0,-2,316,0,-11,-6.5,1.0,0.0
1576,1,-10,244,2,9,-3.0,0.0,0.0
1577,0,10,-244,-2,-9,3.0,1.0,1.0
1578,1,-10,-112,0,-6,-7.0,1.0,1.0
1579,0,10,112,0,6,7.0,0.0,0.0
1580,1,-16,-87,2,-2,-4.0,0.0,0.0
1581,0,16,87,-2,2,4.0,1.0,1.0
1582,1,-10,-185,1,-9,-6.0,0.0,0.0
1583,0,10,185,-1,9,6.0,1.0,1.0
1584,1,-11,-165,0,-14,-7.0,0.0,0.0
1585,0,11,165,0,14,7.0,1.0,1.0
1586,1,-21,-6,1,-4,-3.0,1.0,0.0
1587,0,21,6,-1,4,3.0,0.0,1.0
1588,1,-32,85,3,4,-3.5,1.0,1.0
1589,0,32,-85,-3,-4,3.5,0.0,0.0
1590,1,-4,-22,-1,7,3.0,0.0,0.5
1591,0,4,22,1,-7,-3.0,1.0,0.5
1592,1,-14,256,3,-12,-7.0,1.0,1.0
1593,0,14,-256,-3,12,7.0,0.0,0.0
1594,1,-15,-54,0,7,3.0,1.0,1.0
1595,0,15,54,0,-7,-3.0,0.0,0.0
1596,1,-23,-31,1,-11,-4.0,1.0,1.0
1597,0,23,31,-1,11,4.0,0.0,0.0
1598,1,-30,-34,2,19,5.0,0.0,1.0
1599,0,30,34,-2,-19,-5.0,1.0,0.0
1600,1,1,73,5,-22,-12.5,1.0,0.0
1601,0,-1,-73,-5,22,12.5,0.0,1.0
1602,1,26,-235,-3,-14,-2.0,0.0,0.0
1603,0,-26,235,3,14,2.0,1.0,1.0
1604,1,-28,-184,-4,4,-3.0,0.0,0.0
1605,0,28,184,4,-4,3.0,1.0,1.0
1606,1,32,193,-1,-23,-14.5,1.0,0.0
1607,0,-32,-193,1,23,14.5,0.0,1.0
1608,1,-17,-180,6,17,3.5,0.0,0.0
1609,0,17,180,-6,-17,-3.5,1.0,1.0
1610,1,2,-5,2,16,3.0,0.0,0.0
1611,0,-2,5,-2,-16,-3.0,1.0,1.0
1612,1,-20,-193,-3,-9,-3.0,0.0,0.0
1613,0,20,193,3,9,3.0,1.0,1.0
1614,1,37,-330,-6,-3,3.0,1.0,1.0
1615,0,-37,330,6,3,-3.0,0.0,0.0
1616,1,-1,344,2,-11,-13.0,1.0,1.0
1617,0,1,-344,-2,11,13.0,0.0,0.0
1618,1,-9,-12,1,17,5.0,1.0,1.0
1619,0,9,12,-1,-17,-5.0,0.0,0.0
1620,1,-14,-178,4,9,3.0,0.0,0.0
1621,0,14,178,-4,-9,-3.0,1.0,1.0
1622,1,-7,-259,0,-3,-5.5,1.0,0.0
1623,0,7,259,0,3,5.5,0.0,1.0
1624,1,-4,-167,0,18,6.0,0.0,0.0
1625,0,4,167,0,-18,-6.0,1.0,1.0
1626,1,-10,-370,5,13,4.0,1.0,1.0
1627,0,10,370,-5,-13,-4.0,0.0,0.0
1628,1,-4,53,3,1,-2.0,0.0,0.0
1629,0,4,-53,-3,-1,2.0,1.0,1.0
1630,1,-22,54,-1,10,3.0,1.0,1.0
1631,0,22,-54,1,-10,-3.0,0.0,0.0
1632,1,-7,67,-1,8,2.0,1.0,1.0
1633,0,7,-67,1,-8,-2.0,0.0,0.0
1634,1,53,576,-1,-27,-14.5,1.0,0.0
1635,0,-53,-576,1,27,14.5,0.0,1.0
1636,1,40,-278,2,-10,-6.0,0.0,0.0
1637,0,-40,278,-2,10,6.0,1.0,1.0
1638,1,-16,-106,5,18,2.0,1.0,1.0
1639,0,16,106,-5,-18,-2.0,0.0,0.0
1640,1,36,-141,-12,-7,-2.0,0.0,0.0
1641,0,-36,141,12,7,2.0,1.0,1.0
1642,1,-61,-266,9,25,6.0,0.0,0.0
1643,0,61,266,-9,-25,-6.0,1.0,1.0
1644,1,44,78,-9,-27,-12.5,1.0,0.0
1645,0,-44,-78,9,27,12.5,0.0,1.0
1646,1,80,192,-9,-20,-7.0,1.0,0.0
1647,0,-80,-192,9,20,7.0,0.0,1.0
1648,1,-23,320,-4,19,3.5,0.0,0.0
1649,0,23,-320,4,-19,-3.5,1.0,1.0
1650,1,-71,-480,6,23,7.0,1.0,1.0
1651,0,71,480,-6,-23,-7.0,0.0,0.0
1652,1,32,420,-2,-7,-5.0,0.0,0.0
1653,0,-32,-420,2,7,5.0,1.0,1.0
1654,1,40,827,-3,-4,-9.5,1.0,1.0
1655,0,-40,-827,3,4,9.5,0.0,0.0
1656,1,-45,96,7,18,-3.5,1.0,1.0
1657,0,45,-96,-7,-18,3.5,0.0,0.0
1658,1,-7,52,-1,1,1.0,0.0,0.0
1659,0,7,-52,1,-1,-1.0,1.0,1.0
1660,1,-49,-25,2,7,-3.0,1.0,1.0
1661,0,49,25,-2,-7,3.0,0.0,0.0
1662,1,-24,-140,5,10,-2.0,0.0,0.0
1663,0,24,140,-5,-10,2.0,1.0,1.0
1664,1,-39,-383,-4,13,3.0,1.0,1.0
1665,0,39,383,4,-13,-3.0,0.0,0.0
1666,1,4,-4,8,-15,-8.0,1.0,1.0
1667,0,-4,4,-8,15,8.0,0.0,0.0
1668,1,-42,-372,5,22,3.0,0.0,0.0
1669,0,42,372,-5,-22,-3.0,1.0,1.0
1670,1,-42,-132,8,19,-3.0,0.0,0.0
1671,0,42,132,-8,-19,3.0,1.0,1.0
1672,1,22,-418,-3,-13,-3.0,0.0,0.0
1673,0,-22,418,3,13,3.0,1.0,1.0
1674,1,10,343,1,-5,-7.0,0.0,0.0
1675,0,-10,-343,-1,5,7.0,1.0,1.0
1676,1,-5,149,-1,-1,-7.5,1.0,1.0
1677,0,5,-149,1,1,7.5,0.0,0.0
1678,1,-67,-584,8,23,7.0,1.0,1.0
1679,0,67,584,-8,-23,-7.0,0.0,0.0
1680,1,-73,-657,4,17,7.0,1.0,1.0
1681,0,73,657,-4,-17,-7.0,0.0,0.0
1682,1,-29,346,-2,-5,-7.0,0.0,0.0
1683,0,29,-346,2,5,7.0,1.0,1.0
1684,1,-67,-379,9,11,-3.0,0.0,0.0
1685,0,67,379,-9,-11,3.0,1.0,1.0
1686,1,40,-30,-11,-11,-4.5,1.0,1.0
1687,0,-40,30,11,11,4.5,0.0,0.0
1688,1,-47,-1198,-1,5,8.0,1.0,1.0
1689,0,47,1198,1,-5,-8.0,0.0,0.0
1690,1,15,-513,-10,4,-3.0,1.0,0.5
1691,0,-15,513,10,-4,3.0,0.0,0.5
1692,1,55,131,-9,-28,-14.0,1.0,1.0
1693,0,-55,-131,9,28,14.0,0.0,0.0
1694,1,20,318,-3,-20,-6.0,0.0,0.0
1695,0,-20,-318,3,20,6.0,1.0,1.0
1696,1,-24,-84,0,10,-1.5,1.0,1.0
1697,0,24,84,0,-10,1.5,0.0,0.0
1698,1,56,-35,-1,-9,-3.0,0.0,0.0
1699,0,-56,35,1,9,3.0,1.0,1.0
1700,1,-3,-310,-6,7,5.5,0.0,0.0
1701,0,3,310,6,-7,-5.5,1.0,1.0
1702,1,-6,850,7,-13,-10.0,1.0,0.0
1703,0,6,-850,-7,13,10.0,0.0,1.0
1704,1,-38,-136,2,3,-4.5,1.0,0.0
1705,0,38,136,-2,-3,4.5,0.0,1.0
1706,1,-31,-105,10,5,-7.0,1.0,1.0
1707,0,31,105,-10,-5,7.0,0.0,0.0
1708,1,-66,100,11,20,3.5,0.0,0.0
1709,0,66,-100,-11,-20,-3.5,1.0,1.0
1710,1,2,-303,2,1,-1.5,1.0,1.0
1711,0,-2,303,-2,-1,1.5,0.0,0.0
1712,1,-38,-621,-2,6,3.0,0.0,0.5
1713,0,38,621,2,-6,-3.0,1.0,0.5
1714,1,-67,-108,3,6,3.0,0.0,0.0
1715,0,67,108,-3,-6,-3.0,1.0,1.0
1716,1,-77,210,12,15,3.0,0.0,1.0
1717,0,77,-210,-12,-15,-3.0,1.0,0.0
1718,1,91,992,2,-28,-12.5,1.0,0.0
1719,0,-91,-992,-2,28,12.5,0.0,1.0
1720,1,31,-582,4,-2,-3.0,1.0,1.0
1721,0,-31,582,-4,2,3.0,0.0,0.0
1722,1,59,660,-3,-24,-12.0,0.0,0.0
1723,0,-59,-660,3,24,12.0,1.0,1.0
1724,1,-21,-199,-5,-2,-3.0,1.0,0.0
1725,0,21,199,5,2,3.0,0.0,1.0
1726,1,-12,-436,-4,4,2.0,1.0,1.0
1727,0,12,436,4,-4,-2.0,0.0,0.0
1728,1,73,385,-8,-12,-9.0,1.0,1.0
1729,0,-73,-385,8,12,9.0,0.0,0.0
1730,1,21,381,3,-2,-3.0,0.0,0.0
1731,0,-21,-381,-3,2,3.0,1.0,1.0
1732,1,31,-49,-4,-13,-3.5,1.0,1.0
1733,0,-31,49,4,13,3.5,0.0,0.0
1734,1,51,366,-2,5,-6.5,1.0,1.0
1735,0,-51,-366,2,-5,6.5,0.0,0.0
1736,1,-7,1209,5,21,-1.0,0.0,0.0
1737,0,7,-1209,-5,-21,1.0,1.0,1.0
1738,1,15,448,-3,-6,-7.0,0.0,0.0
1739,0,-15,-448,3,6,7.0,1.0,1.0
1740,1,28,66,-3,-2,-2.5,1.0,1.0
1741,0,-28,-66,3,2,2.5,0.0,0.0
1742,1,-25,-42,3,15,-3.0,0.0,0.0
1743,0,25,42,-3,-15,3.0,1.0,1.0
1744,1,44,172,-5,-9,-2.5,1.0,1.0
1745,0,-44,-172,5,9,2.5,0.0,0.0
1746,1,9,362,7,17,-3.0,1.0,1.0
1747,0,-9,-362,-7,-17,3.0,0.0,0.0
1748,1,27,10,-11,-8,-6.0,0.0,0.0
1749,0,-27,-10,11,8,6.0,1.0,1.0
1750,1,64,918,-8,1,-6.0,0.0,0.0
1751,0,-64,-918,8,-1,6.0,1.0,1.0
1752,1,15,38,-6,6,-1.0,0.0,0.0
1753,0,-15,-38,6,-6,1.0,1.0,1.0
1754,1,12,-42,4,4,-2.5,1.0,1.0
1755,0,-12,42,-4,-4,2.5,0.0,0.0
1756,1,115,576,-8,-20,-7.0,1.0,0.0
1757,0,-115,-576,8,20,7.0,0.0,1.0
1758,1,-54,1431,12,17,-6.0,1.0,1.0
1759,0,54,-1431,-12,-17,6.0,0.0,0.0
1760,1,46,-389,-12,-16,-5.5,1.0,1.0
1761,0,-46,389,12,16,5.5,0.0,0.0
1762,1,-32,-507,13,3,-3.0,0.0,0.0
1763,0,32,507,-13,-3,3.0,1.0,1.0
1764,1,1,334,2,6,-2.0,1.0,1.0
1765,0,-1,-334,-2,-6,2.0,0.0,0.0
1766,1,-46,576,14,13,-1.0,1.0,1.0
1767,0,46,-576,-14,-13,1.0,0.0,0.0
1768,1,52,575,-2,-2,-5.5,1.0,1.0
1769,0,-52,-575,2,2,5.5,0.0,0.0
1770,1,63,370,3,-8,-9.0,1.0,0.0
1771,0,-63,-370,-3,8,9.0,0.0,1.0
1772,1,-63,-1595,-5,-9,3.0,0.0,0.0
1773,0,63,1595,5,9,-3.0,1.0,1.0
1774,1,36,-55,-2,-13,-5.0,1.0,1.0
1775,0,-36,55,2,13,5.0,0.0,0.0
1776,1,-92,-489,4,15,3.0,0.0,0.5
1777,0,92,489,-4,-15,-3.0,1.0,0.5
1778,1,-75,-68,7,25,4.0,1.0,1.0
1779,0,75,68,-7,-25,-4.0,0.0,0.0
1780,1,-31,-336,6,23,5.5,0.0,1.0
1781,0,31,336,-6,-23,-5.5,1.0,0.0
1782,1,-84,-975,5,21,6.5,0.0,0.0
1783,0,84,975,-5,-21,-6.5,1.0,1.0
1784,1,50,905,-2,-1,-7.5,1.0,0.0
1785,0,-50,-905,2,1,7.5,0.0,1.0
1786,1,-39,-1528,-7,13,7.5,0.0,0.0
1787,0,39,1528,7,-13,-7.5,1.0,1.0
1788,1,3,291,3,5,0.0,1.0,1.0
1789,0,-3,-291,-3,-5,0.0,0.0,0.0
1790,1,-36,-69,-4,7,-3.0,1.0,0.0
1791,0,36,69,4,-7,3.0,0.0,1.0
1792,1,73,-420,-7,-21,-7.0,1.0,1.0
1793,0,-73,420,7,21,7.0,0.0,0.0
1794,1,-62,125,5,22,5.5,0.0,0.0
1795,0,62,-125,-5,-22,-5.5,1.0,1.0
1796,1,6,-108,-6,2,-1.0,1.0,1.0
1797,0,-6,108,6,-2,1.0,0.0,0.0
1798,1,27,-552,-10,-3,1.0,1.0,1.0
1799,0,-27,552,10,3,-1.0,0.0,0.0
1800,1,-98,-283,10,5,-1.5,1.0,1.0
1801,0,98,283,-10,-5,1.5,0.0,0.0
1802,1,-56,-668,3,18,3.5,0.0,0.0
1803,0,56,668,-3,-18,-3.5,1.0,1.0
1804,1,72,349,3,-16,-7.0,1.0,0.0
1805,0,-72,-349,-3,16,7.0,0.0,1.0
1806,1,63,211,-17,-18,-7.0,1.0,1.0
1807,0,-63,-211,17,18,7.0,0.0,0.0
1808,1,-106,395,13,6,-1.0,1.0,1.0
1809,0,106,-395,-13,-6,1.0,0.0,0.0
1810,1,-28,-361,5,5,0.0,1.0,1.0
1811,0,28,361,-5,-5,0.0,0.0,0.0
1812,1,-107,-102,10,15,1.0,1.0,1.0
1813,0,107,102,-10,-15,-1.0,0.0,0.0
1814,1,127,1035,-6,-26,-12.0,0.0,0.0
1815,0,-127,-1035,6,26,12.0,1.0,1.0
1816,1,-17,-103,7,1,-4.0,0.0,0.0
1817,0,17,103,-7,-1,4.0,1.0,1.0
1818,1,-40,-34,7,7,-4.5,1.0,0.0
1819,0,40,34,-7,-7,4.5,0.0,1.0
1820,1,20,508,-4,-4,-4.0,0.0,0.0
1821,0,-20,-508,4,4,4.0,1.0,1.0
1822,1,-32,-1002,1,10,3.5,0.0,0.0
1823,0,32,1002,-1,-10,-3.5,1.0,1.0
1824,1,-49,313,8,-3,-2.0,0.0,0.0
1825,0,49,-313,-8,3,2.0,1.0,1.0
1826,1,-71,266,10,-2,-7.0,1.0,1.0
1827,0,71,-266,-10,2,7.0,0.0,0.0
1828,1,52,775,-6,-2,-4.0,0.0,0.0
1829,0,-52,-775,6,2,4.0,1.0,1.0
1830,1,-9,-480,-7,-7,-7.0,1.0,1.0
1831,0,9,480,7,7,7.0,0.0,0.0
1832,1,108,346,1,-8,-7.0,0.0,0.0
1833,0,-108,-346,-1,8,7.0,1.0,1.0
1834,1,104,1411,-13,-12,-7.0,1.0,1.0
1835,0,-104,-1411,13,12,7.0,0.0,0.0
1836,1,-44,-24,7,-4,-2.5,1.0,1.0
1837,0,44,24,-7,4,2.5,0.0,0.0
1838,1,98,829,-9,-16,-6.5,1.0,0.0
1839,0,-98,-829,9,16,6.5,0.0,1.0
1840,1,-142,-942,9,28,13.5,0.0,0.0
1841,0,142,942,-9,-28,-13.5,1.0,1.0
1842,1,-104,103,17,17,3.0,0.0,0.0
1843,0,104,-103,-17,-17,-3.0,1.0,1.0
1844,1,83,1648,5,-11,-11.0,1.0,1.0
1845,0,-83,-1648,-5,11,11.0,0.0,0.0
1846,1,-51,-411,6,22,3.5,0.0,0.0
1847,0,51,411,-6,-22,-3.5,1.0,1.0
1848,1,-20,198,9,14,-3.0,0.0,0.0
1849,0,20,-198,-9,-14,3.0,1.0,1.0
1850,1,-11,-785,0,-8,-4.5,1.0,0.0
1851,0,11,785,0,8,4.5,0.0,1.0
1852,1,5,-579,-17,-2,-3.5,1.0,1.0
1853,0,-5,579,17,2,3.5,0.0,0.0
1854,1,91,1306,6,-10,-9.0,1.0,1.0
1855,0,-91,-1306,-6,10,9.0,0.0,0.0
1856,1,-50,512,7,29,7.5,0.0,0.0
1857,0,50,-512,-7,-29,-7.5,1.0,1.0
1858,1,-107,-864,2,16,4.5,0.0,1.0
1859,0,107,864,-2,-16,-4.5,1.0,0.0
1860,1,108,507,-7,-26,-9.5,1.0,1.0
1861,0,-108,-507,7,26,9.5,0.0,0.0
1862,1,-102,116,5,3,-5.0,1.0,1.0
1863,0,102,-116,-5,-3,5.0,0.0,0.0
1864,1,83,1484,-3,-5,-7.5,1.0,0.0
1865,0,-83,-1484,3,5,7.5,0.0,1.0
1866,1,11,-864,-19,-7,2.5,0.0,0.0
1867,0,-11,864,19,7,-2.5,1.0,1.0
1868,1,-133,-782,16,23,7.0,0.0,1.0
1869,0,133,782,-16,-23,-7.0,1.0,0.0
1870,1,-42,77,-2,-6,-2.0,1.0,1.0
1871,0,42,-77,2,6,2.0,0.0,0.0
1872,1,121,230,-16,-9,-7.5,1.0,0.0
1873,0,-121,-230,16,9,7.5,0.0,1.0
1874,1,51,23,-4,-3,-3.0,0.0,0.0
1875,0,-51,-23,4,3,3.0,1.0,1.0
1876,1,-84,-1022,4,8,2.0,0.0,0.0
1877,0,84,1022,-4,-8,-2.0,1.0,1.0
1878,1,-13,-821,12,6,3.0,1.0,1.0
1879,0,13,821,-12,-6,-3.0,0.0,0.0
1880,1,52,487,8,-8,-7.5,1.0,0.0
1881,0,-52,-487,-8,8,7.5,0.0,1.0
1882,1,-49,105,5,5,-3.0,0.0,0.0
1883,0,49,-105,-5,-5,3.0,1.0,1.0
1884,1,-11,-1038,-12,-5,-2.0,0.0,0.0
1885,0,11,1038,12,5,2.0,1.0,1.0
1886,1,-45,-1066,2,3,2.0,0.0,0.0
1887,0,45,1066,-2,-3,-2.0,1.0,1.0
1888,1,76,1115,-13,-8,-8.0,1.0,1.0
1889,0,-76,-1115,13,8,8.0,0.0,0.0
1890,1,84,1855,11,-11,-7.5,1.0,1.0
1891,0,-84,-1855,-11,11,7.5,0.0,0.0
1892,1,141,328,-12,-17,-9.0,1.0,1.0
1893,0,-141,-328,12,17,9.0,0.0,0.0
1894,1,-7,910,7,-9,-6.0,0.0,0.0
1895,0,7,-910,-7,9,6.0,1.0,1.0
1896,1,-131,-970,1,24,7.0,0.0,1.0
1897,0,131,970,-1,-24,-7.0,1.0,0.0
1898,1,127,498,-12,-16,-8.0,1.0,0.0
1899,0,-127,-498,12,16,8.0,0.0,1.0
1900,1,93,-244,-13,3,-3.0,0.0,0.0
1901,0,-93,244,13,-3,3.0,1.0,1.0
1902,1,-74,-110,4,24,5.5,0.0,1.0
